,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,arr_delay,season,weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,carrier_enc,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,orig_airp_enc,dest_airp_enc
4749,2019-01-23,AA,AA,AA,2064,AA,N119US,2064,11057,CLT,"Charlotte, NC",11697,FLL,"Fort Lauderdale, FL",739,937,N,118,1,632,0.0,1,2,1,0,0.05530305289552354,0.0623523504240782,-0.001449590526739375,0,0.22531183208783437,0.03218,0.01284,0.019152813858640788,0.013969014577416446,64,107
4750,2018-04-26,AA,AA,AA,1218,AA,N830NN,1218,11057,CLT,"Charlotte, NC",11697,FLL,"Fort Lauderdale, FL",730,924,N,114,1,632,0.0,2,3,4,1,0.05530305289552354,0.0623523504240782,-0.001449590526739375,0,0.35026571661163297,0.03218,0.01284,0.019152813858640788,0.013969014577416446,64,107
4751,2019-05-19,WN,WN,WN,5099,WN,N8566Z,5099,14107,PHX,"Phoenix, AZ",11697,FLL,"Fort Lauderdale, FL",1135,1845,N,250,1,1972,0.0,2,6,5,1,0.05816597363888349,0.05965869019763986,-0.03725267355189793,10,0.047492080333921785,0.0222,0.01284,0.01658568101974614,0.013969014577416446,231,107
4752,2019-03-28,NK,NK,NK,425,NK,N676NK,425,13930,ORD,"Chicago, IL",11697,FLL,"Fort Lauderdale, FL",1751,2158,N,187,1,1182,0.0,2,3,3,1,0.06176477462962172,0.04302602340147547,-0.013690232424457261,7,0.10185498550220896,0.04976,0.01284,0.04211271586825138,0.013969014577416446,218,107
4753,2018-08-22,NK,NK,NK,970,NK,N658NK,970,11292,DEN,"Denver, CO",11697,FLL,"Fort Lauderdale, FL",2345,531,N,226,1,1703,0.0,3,2,8,2,0.01814795142384365,0.02774663473822249,-0.013690232424457261,7,0.047492080333921785,0.0344,0.01284,0.030771674316557415,0.013969014577416446,82,107
4754,2018-12-31,WN,WN,WN,2718,WN,N468WN,2718,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL",635,740,N,65,1,177,0.0,1,0,12,1,0.048601142427888974,0.05530305289552354,-0.03725267355189793,10,0.21342394833847084,0.01688,0.01284,0.01624594510922967,0.013969014577416446,186,107
4755,2018-12-17,NK,NK,NK,195,NK,N609NK,195,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL",1958,2104,N,66,1,177,0.0,1,0,12,1,0.056196103622900465,0.04302602340147547,-0.013690232424457261,7,0.21342394833847084,0.01688,0.01284,0.01624594510922967,0.013969014577416446,186,107
4756,2019-06-24,WN,WN,WN,534,WN,N557WN,534,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL",725,835,N,70,1,177,0.0,3,0,6,2,0.05530305289552354,0.06609300784804596,-0.03725267355189793,10,0.21342394833847084,0.01688,0.01284,0.01624594510922967,0.013969014577416446,186,107
4757,2019-11-09,WN,WN,WN,5508,WN,N287WN,5508,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL",1605,1710,N,65,1,177,0.0,4,5,11,0,0.056478204484436495,0.06176477462962172,-0.03725267355189793,10,0.21342394833847084,0.01688,0.01284,0.01624594510922967,0.013969014577416446,186,107
4758,2018-06-18,NK,NK,NK,675,NK,N505NK,675,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL",815,918,N,63,1,177,0.0,3,0,6,2,0.06609300784804596,0.0623523504240782,-0.013690232424457261,7,0.21342394833847084,0.01688,0.01284,0.01624594510922967,0.013969014577416446,186,107
4759,2019-07-25,NK,NK,NK,675,NK,N523NK,675,13204,MCO,"Orlando, FL",11697,FLL,"Fort Lauderdale, FL",844,952,N,68,1,177,0.0,3,3,7,2,0.06609300784804596,0.0623523504240782,-0.013690232424457261,7,0.21342394833847084,0.01688,0.01284,0.01624594510922967,0.013969014577416446,186,107
4760,2018-09-09,WN,WN,WN,4565,WN,N8328A,4565,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",935,1215,N,160,1,925,0.0,4,6,9,0,0.0623523504240782,0.057866140723193765,-0.03725267355189793,10,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4761,2018-03-24,B6,B6,B6,295,B6,N534JB,295,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1755,2032,N,157,1,925,20.0,2,5,3,1,0.06176477462962172,0.0532356565816952,0.027142308915671882,2,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4762,2018-11-16,NK,NK,NK,301,NK,N683NK,301,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",635,912,N,157,1,925,0.0,4,4,11,0,0.048601142427888974,0.0623523504240782,-0.013690232424457261,7,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4763,2018-12-05,WN,WN,WN,1252,WN,N8527Q,1252,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1450,1730,N,160,1,925,0.0,1,2,12,1,0.05552470357244471,0.06176477462962172,-0.03725267355189793,10,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4764,2018-03-17,WN,WN,WN,2,WN,N7843A,2,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1240,1515,N,155,1,925,0.0,2,5,3,1,0.057866140723193765,0.059419307466565,-0.03725267355189793,10,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4765,2019-02-21,WN,WN,WN,770,WN,N8538V,770,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1540,1825,N,165,1,925,0.0,1,3,2,0,0.059419307466565,0.05965869019763986,-0.03725267355189793,10,0.10185498550220896,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4766,2018-03-24,B6,B6,B6,295,B6,N534JB,295,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1755,2032,N,157,1,925,20.0,2,5,3,1,0.06176477462962172,0.0532356565816952,0.027142308915671882,2,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4767,2019-07-22,WN,WN,WN,698,WN,N7841A,698,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",1940,2215,N,155,1,925,0.0,3,0,7,2,0.056196103622900465,0.03243353905202827,-0.03725267355189793,10,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4768,2019-06-07,WN,WN,WN,184,WN,N236WN,184,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",2020,2300,N,160,1,925,0.0,3,4,6,2,0.0532356565816952,0.01814795142384365,-0.03725267355189793,10,0.22531183208783437,0.01352,0.01284,0.010323987455076521,0.013969014577416446,49,107
4769,2018-11-21,NK,NK,NK,575,NK,N637NK,575,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",2059,2159,N,60,1,197,0.0,4,2,11,0,0.0532356565816952,0.04302602340147547,-0.013690232424457261,7,0.21342394833847084,0.0099,0.01284,0.009368311954019895,0.013969014577416446,297,107
4770,2018-07-06,WN,WN,WN,1992,WN,N7875A,1992,15304,TPA,"Tampa, FL",11697,FLL,"Fort Lauderdale, FL",1250,1350,N,60,1,197,47.0,3,4,7,2,0.057866140723193765,0.05404407705061131,-0.03725267355189793,10,0.21342394833847084,0.0099,0.01284,0.009368311954019895,0.013969014577416446,297,107
4771,2018-02-22,B6,B6,B6,1505,B6,N592JB,1505,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",500,804,N,184,1,1065,0.0,1,3,2,0,0.02774663473822249,0.06609300784804596,0.027142308915671882,2,0.10185498550220896,0.02008,0.01284,0.022154442545058082,0.013969014577416446,101,107
4772,2018-10-04,B6,B6,B6,1905,B6,N561JB,1905,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",2115,12,N,177,1,1065,0.0,4,3,10,0,0.04302602340147547,0.008156744910698958,0.027142308915671882,2,0.10185498550220896,0.02008,0.01284,0.022154442545058082,0.013969014577416446,101,107
4773,2018-06-27,WN,WN,WN,700,WN,N7883A,700,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",600,855,N,175,1,1065,0.0,3,2,6,2,0.048601142427888974,0.06609300784804596,-0.03725267355189793,10,0.10185498550220896,0.02008,0.01284,0.022154442545058082,0.013969014577416446,101,107
4774,2019-06-04,UA,UA,UA,1471,UA,N39463,1471,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",1915,2219,N,184,1,1065,0.0,3,1,6,2,0.056196103622900465,0.03243353905202827,0.05591569564467608,8,0.10185498550220896,0.02008,0.01284,0.022154442545058082,0.013969014577416446,101,107
4775,2018-11-07,UA,UA,UA,1290,UA,N14231,1290,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",715,1015,N,180,1,1065,0.0,4,2,11,0,0.05530305289552354,0.05951360975456419,0.05591569564467608,8,0.10185498550220896,0.02008,0.01284,0.022154442545058082,0.013969014577416446,101,107
4776,2019-10-22,B6,B6,B6,371,B6,N593JB,371,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",600,852,N,172,1,1076,0.0,4,1,10,0,0.048601142427888974,0.06609300784804596,0.027142308915671882,2,0.10185498550220896,0.0205,0.01284,0.011639858398503223,0.013969014577416446,173,107
4777,2019-02-25,B6,B6,B6,1371,B6,N505JB,1371,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",2136,37,N,181,1,1076,253.0,1,0,2,0,0.04302602340147547,0.008156744910698958,0.027142308915671882,2,0.10185498550220896,0.0205,0.01284,0.011639858398503223,0.013969014577416446,173,107
4778,2019-11-23,B6,B6,B6,278,B6,N937JB,278,14771,SFO,"San Francisco, CA",11697,FLL,"Fort Lauderdale, FL",2320,736,N,316,1,2584,0.0,4,5,11,0,0.01814795142384365,0.05530305289552354,0.027142308915671882,2,0.024073040816388756,0.02218,0.01284,0.01793654853081717,0.013969014577416446,273,107
4779,2018-06-23,UA,UA,UA,1555,UA,N35271,1555,14771,SFO,"San Francisco, CA",11697,FLL,"Fort Lauderdale, FL",2108,549,N,341,1,2584,0.0,3,5,6,2,0.04302602340147547,0.02774663473822249,0.05591569564467608,8,0.008076687369085404,0.02218,0.01284,0.01793654853081717,0.013969014577416446,273,107
4780,2019-07-09,NK,NK,NK,103,NK,N686NK,103,13577,MYR,"Myrtle Beach, SC",11697,FLL,"Fort Lauderdale, FL",805,952,N,107,1,529,72.0,3,1,7,2,0.06609300784804596,0.0623523504240782,-0.013690232424457261,7,0.35026571661163297,0.00144,0.01284,0.0019113510021132544,0.013969014577416446,210,107
4781,2018-10-31,B6,B6,B6,512,B6,N796JB,512,10423,AUS,"Austin, TX",11697,FLL,"Fort Lauderdale, FL",1146,1519,N,153,1,1105,45.0,4,2,10,0,0.05816597363888349,0.059419307466565,0.027142308915671882,2,0.22531183208783437,0.00808,0.01284,0.007946912898927221,0.013969014577416446,19,107
4782,2018-05-11,WN,WN,WN,2092,WN,N8319F,2092,10423,AUS,"Austin, TX",11697,FLL,"Fort Lauderdale, FL",1235,1615,N,160,1,1105,0.0,2,4,5,1,0.057866140723193765,0.056478204484436495,-0.03725267355189793,10,0.22531183208783437,0.00808,0.01284,0.007946912898927221,0.013969014577416446,19,107
4783,2019-06-15,WN,WN,WN,3976,WN,N960WN,3976,11066,CMH,"Columbus, OH",11697,FLL,"Fort Lauderdale, FL",530,815,N,165,1,973,0.0,3,5,6,2,0.02774663473822249,0.06609300784804596,-0.03725267355189793,10,0.10185498550220896,0.00632,0.01284,0.005341014631257319,0.013969014577416446,65,107
4784,2019-09-06,WN,WN,WN,472,WN,N8525S,472,11066,CMH,"Columbus, OH",11697,FLL,"Fort Lauderdale, FL",700,940,N,160,1,973,0.0,4,4,9,0,0.05530305289552354,0.0623523504240782,-0.03725267355189793,10,0.22531183208783437,0.00632,0.01284,0.005341014631257319,0.013969014577416446,65,107
4785,2018-09-28,B6,B6,B6,1579,B6,N598JB,1579,11278,DCA,"Washington, DC",11697,FLL,"Fort Lauderdale, FL",1000,1238,N,158,1,899,0.0,4,4,9,0,0.05951360975456419,0.057866140723193765,0.027142308915671882,2,0.22531183208783437,0.01814,0.01284,0.010507046424293003,0.013969014577416446,81,107
4786,2018-07-21,B6,B6,B6,1379,B6,N334JB,1379,11278,DCA,"Washington, DC",11697,FLL,"Fort Lauderdale, FL",1250,1531,N,161,1,899,0.0,3,5,7,2,0.057866140723193765,0.059419307466565,0.027142308915671882,2,0.22531183208783437,0.01814,0.01284,0.010507046424293003,0.013969014577416446,81,107
4787,2018-05-30,B6,B6,B6,1,B6,N907JB,1,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1025,1330,N,185,1,1069,0.0,2,2,5,1,0.05951360975456419,0.05404407705061131,0.027142308915671882,2,0.10185498550220896,0.0166,0.01284,0.0201924811220438,0.013969014577416446,155,107
4788,2018-09-04,B6,B6,B6,1401,B6,N970JB,1401,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1535,1859,N,204,1,1069,0.0,4,1,9,0,0.059419307466565,0.05965869019763986,0.027142308915671882,2,0.10185498550220896,0.0166,0.01284,0.0201924811220438,0.013969014577416446,155,107
4789,2018-06-28,B6,B6,B6,1701,B6,N971JB,1701,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",733,1037,N,184,1,1069,148.0,3,3,6,2,0.05530305289552354,0.05951360975456419,0.027142308915671882,2,0.10185498550220896,0.0166,0.01284,0.0201924811220438,0.013969014577416446,155,107
4790,2019-02-08,B6,B6,B6,1701,B6,N948JB,1701,12478,JFK,"New York, NY",11697,FLL,"Fort Lauderdale, FL",821,1139,N,198,1,1069,0.0,1,4,2,0,0.06609300784804596,0.05816597363888349,0.027142308915671882,2,0.10185498550220896,0.0166,0.01284,0.0201924811220438,0.013969014577416446,155,107
4791,2019-04-20,B6,B6,B6,1459,B6,N834JB,1459,10529,BDL,"Hartford, CT",11697,FLL,"Fort Lauderdale, FL",1715,2029,N,194,1,1173,49.0,2,5,4,1,0.06176477462962172,0.0532356565816952,0.027142308915671882,2,0.10185498550220896,0.0039,0.01284,0.004638929643438817,0.013969014577416446,24,107
4792,2019-05-10,B6,B6,B6,959,B6,N645JB,959,10529,BDL,"Hartford, CT",11697,FLL,"Fort Lauderdale, FL",818,1129,N,191,1,1173,0.0,2,4,5,1,0.06609300784804596,0.05816597363888349,0.027142308915671882,2,0.10185498550220896,0.0039,0.01284,0.004638929643438817,0.013969014577416446,24,107
4793,2018-07-07,B6,B6,B6,1459,B6,N638JB,1459,10529,BDL,"Hartford, CT",11697,FLL,"Fort Lauderdale, FL",1642,1948,N,186,1,1173,0.0,3,5,7,2,0.056478204484436495,0.056196103622900465,0.027142308915671882,2,0.10185498550220896,0.0039,0.01284,0.004638929643438817,0.013969014577416446,24,107
4794,2019-12-27,WN,WN,WN,924,WN,N7829B,924,10529,BDL,"Hartford, CT",11697,FLL,"Fort Lauderdale, FL",715,1035,N,200,1,1173,0.0,1,4,12,1,0.05530305289552354,0.05951360975456419,-0.03725267355189793,10,0.10185498550220896,0.0039,0.01284,0.004638929643438817,0.013969014577416446,24,107
4795,2018-05-19,WN,WN,WN,3715,WN,N435WN,3715,10529,BDL,"Hartford, CT",11697,FLL,"Fort Lauderdale, FL",730,1035,N,185,1,1173,0.0,2,5,5,1,0.05530305289552354,0.05951360975456419,-0.03725267355189793,10,0.10185498550220896,0.0039,0.01284,0.004638929643438817,0.013969014577416446,24,107
4796,2018-05-12,WN,WN,WN,3235,WN,N8712L,3235,10257,ALB,"Albany, NY",11697,FLL,"Fort Lauderdale, FL",800,1110,N,190,1,1204,0.0,2,5,5,1,0.06609300784804596,0.05816597363888349,-0.03725267355189793,10,0.10185498550220896,0.00266,0.01284,0.002497678112338982,0.013969014577416446,10,107
4797,2018-06-29,B6,B6,B6,87,B6,N586JB,87,10257,ALB,"Albany, NY",11697,FLL,"Fort Lauderdale, FL",1745,2056,N,191,1,1204,0.0,3,4,6,2,0.06176477462962172,0.0532356565816952,0.027142308915671882,2,0.10185498550220896,0.00266,0.01284,0.002497678112338982,0.013969014577416446,10,107
4798,2019-11-01,WN,WN,WN,2376,WN,N7705A,2376,10693,BNA,"Nashville, TN",11697,FLL,"Fort Lauderdale, FL",630,945,N,135,1,793,21.0,4,4,11,0,0.048601142427888974,0.0623523504240782,-0.03725267355189793,10,0.22531183208783437,0.01044,0.01284,0.00836041080586327,0.013969014577416446,35,107
4799,2019-06-13,WN,WN,WN,1874,WN,N236WN,1874,10693,BNA,"Nashville, TN",11697,FLL,"Fort Lauderdale, FL",1020,1345,N,145,1,793,0.0,3,3,6,2,0.05951360975456419,0.05404407705061131,-0.03725267355189793,10,0.22531183208783437,0.01044,0.01284,0.00836041080586327,0.013969014577416446,35,107
4800,2019-04-27,B6,B6,B6,182,B6,N805JB,182,10693,BNA,"Nashville, TN",11697,FLL,"Fort Lauderdale, FL",1608,1927,N,139,1,793,169.0,2,5,4,1,0.056478204484436495,0.056196103622900465,0.027142308915671882,2,0.22531183208783437,0.01044,0.01284,0.00836041080586327,0.013969014577416446,35,107
4801,2019-05-31,WN,WN,WN,782,WN,N448WN,782,10693,BNA,"Nashville, TN",11697,FLL,"Fort Lauderdale, FL",535,845,N,130,1,793,0.0,2,4,5,1,0.02774663473822249,0.06609300784804596,-0.03725267355189793,10,0.22531183208783437,0.01044,0.01284,0.00836041080586327,0.013969014577416446,35,107
4802,2018-12-27,DL,DL_CODESHARE,DL,6274,G7,N642CA,6274,14492,RDU,"Raleigh/Durham, NC",11697,FLL,"Fort Lauderdale, FL",1452,1709,N,137,1,680,96.0,1,3,12,1,0.05552470357244471,0.06176477462962172,-0.01954519343156605,3,0.22531183208783437,0.00842,0.01284,0.007982986284037527,0.013969014577416446,251,107
4803,2018-08-09,WN,WN,WN,994,WN,N7873A,994,14492,RDU,"Raleigh/Durham, NC",11697,FLL,"Fort Lauderdale, FL",835,1040,N,125,1,680,0.0,3,3,8,2,0.06609300784804596,0.05951360975456419,-0.03725267355189793,10,0.22531183208783437,0.00842,0.01284,0.007982986284037527,0.013969014577416446,251,107
4804,2019-06-24,NK,NK,NK,498,NK,N504NK,498,14492,RDU,"Raleigh/Durham, NC",11697,FLL,"Fort Lauderdale, FL",1349,1555,N,126,1,680,0.0,3,0,6,2,0.05404407705061131,0.059419307466565,-0.013690232424457261,7,0.22531183208783437,0.00842,0.01284,0.007982986284037527,0.013969014577416446,251,107
4805,2018-03-10,WN,WN,WN,6518,WN,N7735A,6518,12339,IND,"Indianapolis, IN",11697,FLL,"Fort Lauderdale, FL",1445,1725,N,160,1,1005,0.0,2,5,3,1,0.05552470357244471,0.06176477462962172,-0.03725267355189793,10,0.22531183208783437,0.00696,0.01284,0.010186154819431172,0.013969014577416446,147,107
4806,2018-12-02,G4,G4,G4,1800,G4,230NV,1800,12339,IND,"Indianapolis, IN",11697,FLL,"Fort Lauderdale, FL",950,1231,N,161,1,1005,0.0,1,6,12,1,0.0623523504240782,0.057866140723193765,0.018603187644906014,5,0.22531183208783437,0.00696,0.01284,0.010186154819431172,0.013969014577416446,147,107
4807,2018-07-17,G4,G4,G4,1731,G4,216NV,1731,15412,TYS,"Knoxville, TN",11697,FLL,"Fort Lauderdale, FL",1457,1657,N,120,1,708,0.0,3,1,7,2,0.05552470357244471,0.056478204484436495,0.018603187644906014,5,0.22531183208783437,0.00266,0.01284,0.0024153015761915657,0.013969014577416446,304,107
4808,2019-08-28,F9,F9,F9,811,F9,N318FR,811,15356,TTN,"Trenton, NJ",11697,FLL,"Fort Lauderdale, FL",1106,1357,N,171,1,1026,0.0,3,2,8,2,0.05816597363888349,0.05404407705061131,0.0013041744428902644,4,0.10185498550220896,0.00044,0.01284,0.0007203908847401505,0.013969014577416446,299,107
4809,2019-04-16,B6,B6,B6,1954,B6,N516JB,1954,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",2057,2344,N,167,1,1046,101.0,2,1,4,1,0.0532356565816952,0.01814795142384365,0.027142308915671882,2,0.10185498550220896,0.00346,0.01284,0.005348013944786185,0.013969014577416446,280,107
4810,2018-12-24,WN,WN,WN,2215,WN,N253WN,2215,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",715,905,N,170,1,1046,0.0,1,0,12,1,0.05530305289552354,0.0623523504240782,-0.03725267355189793,10,0.10185498550220896,0.00346,0.01284,0.005348013944786185,0.013969014577416446,280,107
4811,2019-09-02,NK,NK,NK,898,NK,N607NK,898,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",1000,1239,N,159,1,1046,0.0,4,0,9,0,0.05951360975456419,0.057866140723193765,-0.013690232424457261,7,0.22531183208783437,0.00346,0.01284,0.005348013944786185,0.013969014577416446,280,107
4812,2019-12-23,NK,NK,NK,710,NK,N658NK,710,14843,SJU,"San Juan, PR",11697,FLL,"Fort Lauderdale, FL",1730,1918,N,168,1,1046,0.0,1,0,12,1,0.06176477462962172,0.056196103622900465,-0.013690232424457261,7,0.10185498550220896,0.00346,0.01284,0.005348013944786185,0.013969014577416446,280,107
4813,2018-07-08,WN,WN,WN,5934,WN,N713SW,5934,13495,MSY,"New Orleans, LA",11697,FLL,"Fort Lauderdale, FL",1100,1355,N,115,1,674,469.0,3,6,7,2,0.05816597363888349,0.05404407705061131,-0.03725267355189793,10,0.35026571661163297,0.007,0.01284,0.007124224354919037,0.013969014577416446,208,107
4814,2018-07-08,WN,WN,WN,5934,WN,N713SW,5934,13495,MSY,"New Orleans, LA",11697,FLL,"Fort Lauderdale, FL",1100,1355,N,115,1,674,469.0,3,6,7,2,0.05816597363888349,0.05404407705061131,-0.03725267355189793,10,0.35026571661163297,0.007,0.01284,0.007124224354919037,0.013969014577416446,208,107
4815,2019-01-31,NK,NK,NK,419,NK,N652NK,419,11042,CLE,"Cleveland, OH",11697,FLL,"Fort Lauderdale, FL",1200,1500,N,180,1,1062,0.0,1,3,1,0,0.057866140723193765,0.059419307466565,-0.013690232424457261,7,0.10185498550220896,0.00676,0.01284,0.006794179801596382,0.013969014577416446,62,107
4816,2019-01-30,WN,WN,WN,2047,WN,,2047,13342,MKE,"Milwaukee, WI",11697,FLL,"Fort Lauderdale, FL",635,1050,N,195,1,1243,0.0,1,2,1,0,0.048601142427888974,0.05951360975456419,-0.03725267355189793,10,0.10185498550220896,0.0048,0.01284,0.005461079778714011,0.013969014577416446,197,107
4817,2019-11-17,B6,B6,B6,813,B6,N605JB,813,12197,HPN,"White Plains, NY",11697,FLL,"Fort Lauderdale, FL",1941,2239,N,178,1,1097,0.0,4,6,11,0,0.056196103622900465,0.03243353905202827,0.027142308915671882,2,0.10185498550220896,0.00144,0.01284,0.0026898900300162867,0.013969014577416446,134,107
4818,2019-06-10,NK,NK,NK,1735,NK,N525NK,1735,14524,RIC,"Richmond, VA",11697,FLL,"Fort Lauderdale, FL",1810,2036,N,146,1,805,20.0,3,0,6,2,0.05965869019763986,0.0532356565816952,-0.013690232424457261,7,0.22531183208783437,0.00318,0.01284,0.00339035979163582,0.013969014577416446,253,107
4819,2018-11-07,B6,B6,B6,1197,B6,N520JB,1197,14307,PVD,"Providence, RI",11697,FLL,"Fort Lauderdale, FL",1556,1912,N,196,1,1188,0.0,4,2,11,0,0.059419307466565,0.056196103622900465,0.027142308915671882,2,0.10185498550220896,0.00268,0.01284,0.0026764298116915457,0.013969014577416446,245,107
4820,2018-03-09,WN,WN,WN,2689,WN,N789SW,2689,14307,PVD,"Providence, RI",11697,FLL,"Fort Lauderdale, FL",1455,1810,N,195,1,1188,0.0,2,4,3,1,0.05552470357244471,0.05965869019763986,-0.03725267355189793,10,0.10185498550220896,0.00268,0.01284,0.0026764298116915457,0.013969014577416446,245,107
4821,2019-04-26,NK,NK,NK,265,NK,N658NK,265,10158,ACY,"Atlantic City, NJ",11697,FLL,"Fort Lauderdale, FL",2012,2252,N,160,1,977,0.0,2,4,4,1,0.0532356565816952,0.03243353905202827,-0.013690232424457261,7,0.22531183208783437,0.00038,0.01284,0.001184499212577228,0.013969014577416446,7,107
4822,2019-06-04,NK,NK,NK,259,NK,N519NK,259,10158,ACY,"Atlantic City, NJ",11697,FLL,"Fort Lauderdale, FL",700,940,N,160,1,977,0.0,3,1,6,2,0.05530305289552354,0.0623523504240782,-0.013690232424457261,7,0.22531183208783437,0.00038,0.01284,0.001184499212577228,0.013969014577416446,7,107
4823,2018-07-29,NK,NK,NK,235,NK,N678NK,235,10158,ACY,"Atlantic City, NJ",11697,FLL,"Fort Lauderdale, FL",1248,1526,N,158,1,977,18.0,3,6,7,2,0.057866140723193765,0.059419307466565,-0.013690232424457261,7,0.22531183208783437,0.00038,0.01284,0.001184499212577228,0.013969014577416446,7,107
4824,2018-12-31,WN,WN,WN,2072,WN,N7751A,2072,10792,BUF,"Buffalo, NY",11697,FLL,"Fort Lauderdale, FL",1015,1320,N,185,1,1166,0.0,1,0,12,1,0.05951360975456419,0.05404407705061131,-0.03725267355189793,10,0.10185498550220896,0.0039,0.01284,0.0038329317701533117,0.013969014577416446,47,107
4825,2018-02-18,WN,WN,WN,6603,WN,N770SA,6603,10792,BUF,"Buffalo, NY",11697,FLL,"Fort Lauderdale, FL",1230,1545,N,195,1,1166,0.0,1,6,2,0,0.057866140723193765,0.059419307466565,-0.03725267355189793,10,0.10185498550220896,0.0039,0.01284,0.0038329317701533117,0.013969014577416446,47,107
4826,2019-08-12,B6,B6,B6,2019,B6,N353JB,2019,13933,ORH,"Worcester, MA",11697,FLL,"Fort Lauderdale, FL",1738,2053,N,195,1,1211,0.0,3,0,8,2,0.06176477462962172,0.0532356565816952,0.027142308915671882,2,0.10185498550220896,0.00024,0.01284,0.0001480624015721535,0.013969014577416446,220,107
4827,2018-07-10,AA,AA_CODESHARE,AA,4835,PT,N683AE,4835,14100,PHL,"Philadelphia, PA",15070,SWF,"Newburgh/Poughkeepsie, NY",910,1035,N,85,1,127,0.0,3,1,7,2,0.0623523504240782,0.05951360975456419,-0.001449590526739375,0,0.35026571661163297,0.01914,0.0004,0.01716716245137496,0.000715006797410254,230,291
4828,2019-03-31,B6,B6,B6,536,B6,N307JB,536,11697,FLL,"Fort Lauderdale, FL",15070,SWF,"Newburgh/Poughkeepsie, NY",1721,2024,N,183,1,1118,0.0,2,6,3,1,0.06176477462962172,0.0532356565816952,0.027142308915671882,2,0.10185498550220896,0.01284,0.0004,0.013969014577416446,0.000715006797410254,109,291
4829,2018-07-22,AA,AA_CODESHARE,AA,4812,PT,N659AE,4812,14100,PHL,"Philadelphia, PA",10785,BTV,"Burlington, VT",1410,1541,N,91,1,335,0.0,3,6,7,2,0.05552470357244471,0.059419307466565,-0.001449590526739375,0,0.35026571661163297,0.01914,0.00142,0.01716716245137496,0.0014429354044122595,230,45
4830,2019-03-02,AA,AA_CODESHARE,AA,4885,PT,N659AE,4885,14100,PHL,"Philadelphia, PA",10785,BTV,"Burlington, VT",2125,2258,N,93,1,335,0.0,2,5,3,1,0.04302602340147547,0.03243353905202827,-0.001449590526739375,0,0.35026571661163297,0.01914,0.00142,0.01716716245137496,0.0014429354044122595,230,45
